,nid,flight_id,flt_num,ifps_id,callsign,airline,airline_type,origin,destination,gcdistance,long_short_dist,sobt,sibt,aircraft_type,mtow,wk_tbl_cat,registration,max_seats,pax_assigned_cc,ecac_200,exclude,prev_flight_nid,source,mandatory,aircraft_id
1120,64268,180226352,THY_UKOOLTBA02,AA34952664,THY7QM,THY,FSC,UKOO,LTBA,337,D,2014-09-12 18:55:00,2014-09-12 20:29:00,B738,75,M,TCJFU,151,139,arr,0,60033.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN135
1121,64269,180226353,THY_LTBAUWKD01,AA34952666,THY7FY,THY,FSC,LTBA,UWKD,1192,D,2014-09-12 18:55:00,2014-09-12 21:58:00,B738,75,M,TCJHO,151,143,dep,0,55926.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN101
1122,64270,180226354,THY_LTCGLTFJ03,AA34952685,THY8NU,THY,FSC,LTCG,LTFJ,475,D,2014-09-12 18:55:00,2014-09-12 20:19:00,B737,66,M,TCSAG,119,104,both,0,60620.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN186
1123,64414,180226500,THY_LTBALTAC19,AA34952768,THY5YC,THY,FSC,LTBA,LTAC,198,D,2014-09-12 19:00:00,2014-09-12 19:38:00,A320,74,M,TCJLJ,133,164,both,0,59285.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN154
1124,64415,180226501,THY_LTBALTBJ15,AA34952769,THY6LD,THY,FSC,LTBA,LTBJ,179,D,2014-09-12 19:00:00,2014-09-12 19:39:00,B738,75,M,TCJFJ,151,169,both,0,61156.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN124
1125,64416,180226502,THY_LTBJLTBA16,AA34952770,THY21K,THY,FSC,LTBJ,LTBA,179,D,2014-09-12 19:00:00,2014-09-12 19:54:00,B738,75,M,TCJHF,151,150,both,0,61167.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN205
1126,64557,180226643,THY_LTACLTFJ10,AA34952673,THY13R,THY,FSC,LTAC,LTFJ,175,D,2014-09-12 19:05:00,2014-09-12 19:44:00,B738,75,M,TCJFD,151,138,both,0,61556.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN201
1127,64559,180226645,THY_LTBALTFE09,AA34952878,THY8LW,THY,FSC,LTBA,LTFE,230,D,2014-09-12 19:05:00,2014-09-12 19:56:00,A319,67,M,TCJLY,110,116,both,0,60664.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN072
1128,64561,180226647,THY_LTBALTAF09,AA34952890,THY3HN,THY,FSC,LTBA,LTAF,386,D,2014-09-12 19:05:00,2014-09-12 20:12:00,B738,75,M,TCJGD,151,139,both,0,59893.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN220
1129,64657,180226743,THY_LTBAEDDK03,AA34952681,THY7EV,THY,FSC,LTBA,EDDK,1077,D,2014-09-12 18:55:00,2014-09-12 22:15:00,B738,75,M,TCJGT,151,145,both,0,61165.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN082
1130,64658,180226744,THY_LTBADAAG03,AA34952984,THY655,THY,FSC,LTBA,DAAG,1221,D,2014-09-12 19:10:00,2014-09-12 22:45:00,B738,75,M,TCJGV,151,139,dep,0,60828.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN105
1131,64776,180226862,THY_LTFJOIIE01,AA34953070,THY2ME,THY,FSC,LTFJ,OIIE,1080,D,2014-09-12 19:15:00,2014-09-12 21:36:00,B738,75,M,TCJFI,151,146,dep,0,58753.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN191
1132,64777,180226863,THY_LTFJLTAF03,AA34953067,THY1AD,THY,FSC,LTFJ,LTAF,365,D,2014-09-12 19:15:00,2014-09-12 20:19:00,B738,75,M,TCSBP,151,145,both,0,58459.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN183
1133,64778,180226864,THY_LTFJOKBK01,AA34953071,THY764,THY,FSC,LTFJ,OKBK,1152,D,2014-09-12 19:15:00,2014-09-12 22:40:00,B738,75,M,TCJGM,151,146,dep,0,61461.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN176
1134,64779,180226865,THY_LTBAEDDV03,AA34953086,THY93M,THY,FSC,LTBA,EDDV,1042,D,2014-09-12 19:15:00,2014-09-12 22:20:00,B738,75,M,TCJFR,151,151,both,0,60241.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN118
1135,64903,180226990,THY_LTBALTAI12,AA34952667,THY2WG,THY,FSC,LTBA,LTAI,262,D,2014-09-12 19:20:00,2014-09-12 20:06:00,B738,75,M,TCJHB,151,155,both,0,60824.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN226
1136,64905,180226992,THY_LTAIULLI01,AA34953549,THY7663,THY,FSC,LTAI,ULLI,1377,D,2014-09-12 19:20:00,2014-09-12 23:04:00,B738,75,M,TCSAH,151,147,dep,0,53968.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN064
1137,64978,180227067,THY_UWUULTAI01,AA34947657,THY7672,THY,FSC,UWUU,LTAI,1479,D,2014-09-12 19:25:00,2014-09-12 23:15:00,B738,75,M,TCSBN,151,158,arr,0,54342.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN180
1138,64998,180227087,THY_LTATLTBA02,AA34953244,THY6VC,THY,FSC,LTAT,LTBA,455,D,2014-09-12 19:25:00,2014-09-12 20:52:00,B737,66,M,TCJKO,119,119,arr,0,60826.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN163
1139,64999,180227088,THY_LTAFLTBA10,AA34953246,THY7BC,THY,FSC,LTAF,LTBA,386,D,2014-09-12 19:25:00,2014-09-12 20:44:00,A319,67,M,TCJLM,110,95,both,0,60827.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN137
1140,65242,180227334,THY_LTBAOLBA03,AA34953405,THY826,THY,FSC,LTBA,OLBA,535,D,2014-09-12 19:35:00,2014-09-12 21:25:00,A321,87,M,TCJRV,168,198,dep,0,47690.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN141
1141,65243,180227335,THY_LTCALTBA02,AA34953406,THY2KJ,THY,FSC,LTCA,LTBA,504,D,2014-09-12 19:35:00,2014-09-12 21:07:00,A320,74,M,TCJUE,133,137,arr,0,61312.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN042
1142,65329,180227421,THY_LTBALTCG07,AA34953484,THY6MP,THY,FSC,LTBA,LTCG,497,D,2014-09-12 19:40:00,2014-09-12 20:53:00,A320,74,M,TCJUJ,133,145,both,0,54827.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN088
1143,65330,180227422,THY_EDDTLTAC01,AA34953503,THY3EB,THY,FSC,EDDT,LTAC,1101,D,2014-09-12 19:40:00,2014-09-12 22:50:00,A320,74,M,TCJPC,133,131,both,0,59280.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN069
1144,65470,180227566,THY_LTCGLTBA07,AA34953561,THY3MY,THY,FSC,LTCG,LTBA,497,D,2014-09-12 19:45:00,2014-09-12 21:13:00,A320,74,M,TCJPV,133,130,both,0,61772.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN209
1145,65571,180227669,THY_LTBALTAI13,AA34953631,THY5TJ,THY,FSC,LTBA,LTAI,262,D,2014-09-12 19:50:00,2014-09-12 20:40:00,A320,74,M,TCJUG,133,131,both,0,58349.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN147
1146,65675,180227775,THY_LTFELTBA09,AA34953701,THY4EL,THY,FSC,LTFE,LTBA,230,D,2014-09-12 19:55:00,2014-09-12 20:56:00,B738,75,M,TCJGF,151,148,both,0,62546.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN148
1147,65676,180227776,THY_LTBALROP03,AA34953702,THY8DQ,THY,FSC,LTBA,LROP,247,D,2014-09-12 19:55:00,2014-09-12 21:12:00,A320,74,M,TCJUF,133,139,both,0,60825.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN139
1148,65677,180227777,THY_LTFGLTBA02,AA34953841,THY2597,THY,FSC,LTFG,LTBA,325,D,2014-09-12 19:55:00,2014-09-12 21:20:00,A320,74,M,TCJPN,133,131,arr,0,62550.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN091
1149,65773,180227878,THY_LTBJLTFJ07,AA34952694,THY2CT,THY,FSC,LTBJ,LTFJ,186,D,2014-09-12 20:00:00,2014-09-12 20:56:00,B738,75,M,TCJFL,151,152,both,0,63229.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN185
1150,65781,180227886,THY_LTBALTAC20,AA34953792,THY4CY,THY,FSC,LTBA,LTAC,198,D,2014-09-12 20:00:00,2014-09-12 20:36:00,A321,87,M,TCJSE,168,160,both,0,59049.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN084
1151,65782,180227887,THY_LTAULTBA07,AA34953793,THY3EH,THY,FSC,LTAU,LTBA,335,D,2014-09-12 20:00:00,2014-09-12 21:04:00,A321,87,M,TCJRB,168,171,arr,0,62548.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN111
1152,65783,180227888,THY_LTBAEDDN03,AA34953798,THY1LB,THY,FSC,LTBA,EDDN,905,D,2014-09-12 20:00:00,2014-09-12 22:45:00,A321,87,M,TCJRN,168,152,both,0,58136.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN168
1153,65784,180227889,THY_LTARLTBA02,AA34953797,THY6DH,THY,FSC,LTAR,LTBA,377,D,2014-09-12 20:00:00,2014-09-12 21:13:00,B738,75,M,TCJGL,151,150,arr,0,62148.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN062
1154,65864,180227978,THY_LTFHLTBA04,AA34953897,THY2VZ,THY,FSC,LTFH,LTBA,351,D,2014-09-12 20:05:00,2014-09-12 21:16:00,A320,74,M,TCJPL,133,124,arr,0,62283.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN122
1155,65940,180228055,THY_LTBAUUWW04,AA34954004,THY9AT,THY,FSC,LTBA,UUWW,940,D,2014-09-12 20:10:00,2014-09-12 23:03:00,B738,75,M,TCJHK,151,157,dep,0,58749.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN187
1156,65941,180228056,THY_LTBAOEMA03,AA34954005,THY98,THY,FSC,LTBA,OEMA,1237,D,2014-09-12 20:10:00,2014-09-12 23:30:00,A333,231,H,TCJOA,231,253,dep,0,47557.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN012
1157,65942,180228057,THY_LTBZLTBA01,AA34954090,THY2QW,THY,FSC,LTBZ,LTBA,127,D,2014-09-12 20:10:00,2014-09-12 20:50:00,A319,67,M,TCJUD,110,114,arr,0,63347.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN134
1158,66012,180228128,THY_LTFJLTCG03,AA34953084,THY3BQ,THY,FSC,LTFJ,LTCG,475,D,2014-09-12 20:15:00,2014-09-12 21:27:00,B737,66,M,TCSAP,119,117,both,0,62932.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN182
1159,66015,180228133,THY_EDDHLTBJ01,AA34954111,THY3KB,THY,FSC,EDDH,LTBJ,1162,D,2014-09-12 20:15:00,2014-09-12 23:30:00,A320,74,M,TCJPJ,133,129,both,0,59585.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN077
1160,66077,180228198,THY_LTACLTFJ11,AA34952705,THY5UD,THY,FSC,LTAC,LTFJ,175,D,2014-09-12 20:20:00,2014-09-12 21:00:00,B737,66,M,TCSAL,119,114,both,0,62295.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN162
1161,66082,180228203,THY_LTACLTAT01,AA34954165,THY43D,THY,FSC,LTAC,LTAT,258,D,2014-09-12 20:20:00,2014-09-12 21:01:00,B737,66,M,TCSAZ,119,128,dep,0,63469.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN173
1162,66083,180228204,THY_LTACLTCA02,AA34954166,THY63V,THY,FSC,LTAC,LTCA,307,D,2014-09-12 20:20:00,2014-09-12 21:06:00,B738,75,M,TCSAI,151,167,dep,0,63632.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN218
1163,66084,180228205,THY_LTACLTAF04,AA34954167,THY84E,THY,FSC,LTAC,LTAF,217,D,2014-09-12 20:20:00,2014-09-12 21:01:00,B738,75,M,TCSBS,151,140,both,0,63353.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN181
1164,66085,180228206,THY_LTBAOICC01,AA34954184,THY7HK,THY,FSC,LTBA,OICC,957,D,2014-09-12 20:20:00,2014-09-12 22:33:00,A320,74,M,TCJPY,133,125,dep,0,60665.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN038
1165,66086,180228207,THY_LOWWLTAU01,AA34954187,THY16J,THY,FSC,LOWW,LTAU,994,D,2014-09-12 20:20:00,2014-09-12 23:05:00,B738,75,M,TCJHC,151,146,dep,0,61168.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN110
1166,66087,180228208,THY_LTBALTAP01,AA34954186,THY2EB,THY,FSC,LTBA,LTAP,305,D,2014-09-12 20:20:00,2014-09-12 21:14:00,A320,74,M,TCJAI,133,126,dep,0,57374.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN079
1167,66088,180228209,THY_EDDSLTAC01,AA34954189,THY6PT,THY,FSC,EDDS,LTAC,1137,D,2014-09-12 20:20:00,2014-09-12 23:20:00,A321,87,M,TCJSM,168,151,both,0,60242.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN150
1168,66089,180228210,THY_LTBAOIIE05,AA34954185,THY99N,THY,FSC,LTBA,OIIE,1103,D,2014-09-12 20:20:00,2014-09-12 22:44:00,A321,87,M,TCJSC,168,150,dep,0,60953.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN142
1169,66090,180228211,THY_EDDMLTBJ01,AA34954188,THY54W,THY,FSC,EDDM,LTBJ,901,D,2014-09-12 20:20:00,2014-09-12 23:00:00,A320,74,M,TCJPB,133,129,both,0,60514.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN089
1170,66147,180228271,THY_LTBJLTAC08,AA34952712,THY7HJ,THY,FSC,LTBJ,LTAC,294,D,2014-09-12 20:25:00,2014-09-12 21:21:00,B737,66,M,TCSAD,119,113,both,0,63631.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN190
1171,66151,180228275,THY_LTACLTCE03,AA34954239,THY95L,THY,FSC,LTAC,LTCE,376,D,2014-09-12 20:25:00,2014-09-12 21:20:00,B738,75,M,TCSBF,151,157,dep,0,63354.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN161
1172,66152,180228276,THY_DGAALTBA02,AA34954313,THY630,THY,FSC,DGAA,LTBA,2662,I,2014-09-12 20:25:00,2014-09-13 03:00:00,B739,80,M,TCJYI,170,181,arr,0,52353.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN017
1173,66157,180228282,THY_LTANLTBA04,AA34955946,THY2FQ,THY,FSC,LTAN,LTBA,250,D,2014-09-12 20:25:00,2014-09-12 21:24:00,A319,67,M,TCJLU,110,110,arr,0,63348.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN080
1174,66226,180228359,THY_LTACLTAI07,AA34952704,THY9SJ,THY,FSC,LTAC,LTAI,220,D,2014-09-12 20:30:00,2014-09-12 21:17:00,B738,75,M,TCSAU,151,167,both,0,62844.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN170
1175,66227,180228360,THY_LTACLTBJ08,AA34952717,THY6WB,THY,FSC,LTAC,LTBJ,294,D,2014-09-12 20:30:00,2014-09-12 21:36:00,B738,75,M,TCSAJ,151,175,both,0,63627.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN215
1176,66243,180228380,THY_LTACLTFE03,AA34954319,THY8PQ,THY,FSC,LTAC,LTFE,303,D,2014-09-12 20:30:00,2014-09-12 21:38:00,B738,75,M,TCSBV,151,154,both,0,53097.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN164
1177,66244,180228381,THY_LTACLTDA01,AA34954325,THY24P,THY,FSC,LTAC,LTDA,274,D,2014-09-12 20:30:00,2014-09-12 21:17:00,B737,66,M,TCSAF,119,122,dep,0,63471.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN166
1178,66245,180228382,THY_LTBALTAN04,AA34954332,THY1EJ,THY,FSC,LTBA,LTAN,250,D,2014-09-12 20:30:00,2014-09-12 21:10:00,B738,75,M,TCJGN,151,129,dep,0,59586.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN048
1179,66246,180228383,THY_LTBAOKBK04,AA34954333,THY768,THY,FSC,LTBA,OKBK,1173,D,2014-09-12 20:30:00,2014-09-12 23:50:00,A321,87,M,TCJRZ,168,158,dep,0,60035.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN070
1180,66247,180228384,THY_LTACLTBA20,AA34954334,THY4AK,THY,FSC,LTAC,LTBA,198,D,2014-09-12 20:30:00,2014-09-12 21:18:00,B738,75,M,TCJGP,151,136,both,0,63626.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN223
1181,66266,180228404,THY_LTAIUUWW02,AA34956936,THY7620,THY,FSC,LTAI,UUWW,1155,D,2014-09-12 20:30:00,2014-09-12 23:45:00,B738,75,M,TCSBM,151,124,dep,0,55630.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN236
1182,66317,180228458,THY_LTFELTFJ07,AA34954006,THY4TM,THY,FSC,LTFE,LTFJ,232,D,2014-09-12 20:35:00,2014-09-12 21:34:00,B738,75,M,TCJFH,151,165,both,0,63209.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN153
1183,66319,180228460,THY_LTACLTAJ03,AA34954405,THY2LH,THY,FSC,LTAC,LTAJ,285,D,2014-09-12 20:35:00,2014-09-12 21:24:00,B738,75,M,TCSBJ,151,153,dep,0,61161.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN167
1184,66320,180228461,THY_LTACLTCN01,AA34954409,THY6CF,THY,FSC,LTAC,LTCN,242,D,2014-09-12 20:35:00,2014-09-12 21:20:00,B738,75,M,TCSAV,151,133,dep,0,63628.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN216
1185,66321,180228462,THY_LTACLTCC04,AA34954408,THY7QY,THY,FSC,LTAC,LTCC,362,D,2014-09-12 20:35:00,2014-09-12 21:28:00,B737,66,M,TCSBB,119,142,dep,0,63472.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN240
1186,66322,180228463,THY_LTCCLTBA04,AA34954412,THY4VG,THY,FSC,LTCC,LTBA,560,D,2014-09-12 20:35:00,2014-09-12 22:16:00,A319,67,M,TCJUA,110,106,arr,0,62549.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN149
1187,66323,180228464,THY_EDDFLTBA06,AA34954421,THY4ZC,THY,FSC,EDDF,LTBA,1007,D,2014-09-12 20:35:00,2014-09-12 23:30:00,A320,74,M,TCJPK,133,146,both,0,59590.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN208
1188,66374,180228521,THY_LTBSLTFJ05,AA34952706,THY5NL,THY,FSC,LTBS,LTFJ,253,D,2014-09-12 20:40:00,2014-09-12 21:41:00,B738,75,M,TCJFC,151,154,both,0,63216.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN217
1189,66386,180228533,THY_LTBALTAY03,AA34954493,THY45X,THY,FSC,LTBA,LTAY,196,D,2014-09-12 20:40:00,2014-09-12 21:25:00,A319,67,M,TCJLP,110,100,dep,0,62298.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN235
1190,66387,180228534,THY_LTBALTFE10,AA34954492,THY3JW,THY,FSC,LTBA,LTFE,230,D,2014-09-12 20:40:00,2014-09-12 21:32:00,A320,74,M,TCJPM,133,155,both,0,60243.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN228
1191,66388,180228535,THY_LTACLTCG04,AA34954512,THY58W,THY,FSC,LTAC,LTCG,314,D,2014-09-12 20:40:00,2014-09-12 21:28:00,B738,75,M,TCSBR,151,147,both,0,63630.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN225
1192,66457,180228613,THY_LTBALTAI14,AA34954597,THY5ZY,THY,FSC,LTBA,LTAI,262,D,2014-09-12 20:45:00,2014-09-12 21:33:00,B738,75,M,TCJFN,151,139,both,0,62166.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN179
1193,66458,180228614,THY_LTAJLTBA06,AA34954598,THY63T,THY,FSC,LTAJ,LTBA,471,D,2014-09-12 20:45:00,2014-09-12 22:14:00,A319,67,M,TCJUB,110,105,arr,0,63212.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN197
1194,66459,180228615,THY_EBBRLTBY02,AA34954607,THY47V,THY,FSC,EBBR,LTBY,1276,D,2014-09-12 20:45:00,2014-09-13 00:20:00,B738,75,M,TCJFO,151,149,dep,0,59587.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN121
1195,66505,180228667,THY_LTBALTAC21,AA34954686,THY7GE,THY,FSC,LTBA,LTAC,198,D,2014-09-12 20:50:00,2014-09-12 21:26:00,B738,75,M,TCJVG,151,132,both,0,50468.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN117
1196,66517,180228683,THY_LTFJURWA01,AA34956462,THY479,THY,FSC,LTFJ,URWA,873,D,2014-09-12 20:50:00,2014-09-12 23:35:00,B738,75,M,TCJFD,151,146,dep,0,64557.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN201
1197,66521,180228688,THY_LTAILTFJ05,AA34956770,THY4GJ,THY,FSC,LTAI,LTFJ,250,D,2014-09-12 20:50:00,2014-09-12 21:44:00,B738,75,M,TCJFM,151,135,both,0,64037.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN027
1198,66551,180228722,THY_LTFELTBA10,AA34954765,THY6JB,THY,FSC,LTFE,LTBA,230,D,2014-09-12 20:55:00,2014-09-12 21:59:00,A319,67,M,TCJLY,110,94,both,0,64559.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN072
1199,66552,180228723,THY_LTACLTBA21,AA34954764,THY92M,THY,FSC,LTAC,LTBA,198,D,2014-09-12 20:55:00,2014-09-12 21:47:00,A320,74,M,TCJLJ,133,118,both,0,64414.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN154
1200,66553,180228724,THY_LTBAUTTT01,AA34954767,THY368,THY,FSC,LTBA,UTTT,1816,I,2014-09-12 20:55:00,2014-09-13 01:30:00,A321,87,M,TCJRR,168,169,dep,0,61314.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN039
1201,66554,180228725,THY_LTAILTBA15,AA34954766,THY3FK,THY,FSC,LTAI,LTBA,262,D,2014-09-12 20:55:00,2014-09-12 21:53:00,B738,75,M,TCJHB,151,145,both,0,64903.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN226
1202,66555,180228726,THY_LTBALTAU07,AA34954770,THY7LZ,THY,FSC,LTBA,LTAU,335,D,2014-09-12 20:55:00,2014-09-12 21:51:00,A321,87,M,TCJRU,168,119,dep,0,60036.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN053
1203,66556,180228727,THY_LTBALTDA03,AA34954771,THY4YD,THY,FSC,LTBA,LTDA,447,D,2014-09-12 20:55:00,2014-09-12 22:18:00,A321,87,M,TCJRM,168,188,dep,0,59750.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN066
1204,66557,180228728,THY_LTBSLTBA07,AA34954772,THY3ZD,THY,FSC,LTBS,LTBA,256,D,2014-09-12 20:55:00,2014-09-12 22:01:00,A320,74,M,TCJUI,133,148,both,0,64011.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN041
1205,66656,180228844,THY_LTBAUSSS01,AA34954937,THY3QP,THY,FSC,LTBA,USSS,1557,I,2014-09-12 21:05:00,2014-09-13 00:44:00,A321,87,M,TCJRE,168,161,dep,0,60037.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN020
1206,66657,180228845,THY_LTBALTBS07,AA34954939,THY8GB,THY,FSC,LTBA,LTBS,256,D,2014-09-12 21:05:00,2014-09-12 21:56:00,B738,75,M,TCJFZ,151,181,both,0,61768.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN096
1207,66686,180228884,THY_LTBAORSU01,AA34955058,THY9LH,THY,FSC,LTBA,ORSU,842,D,2014-09-12 21:10:00,2014-09-12 23:06:00,A321,87,M,TCJSL,168,162,dep,0,62412.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN090
1208,66687,180228885,THY_LTBAUGTB04,AA34955060,THY2YP,THY,FSC,LTBA,UGTB,729,D,2014-09-12 21:10:00,2014-09-12 22:53:00,A319,67,M,TCJLZ,110,110,both,0,59588.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN023
1209,66688,180228886,THY_DNMMLTBA03,AA34955062,THY626,THY,FSC,DNMM,LTBA,2478,I,2014-09-12 21:10:00,2014-09-13 03:40:00,A332,230,H,TCJIL,224,217,arr,0,53863.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN028
1210,66764,180228975,THY_LTBALTCC04,AA34955222,THY9DE,THY,FSC,LTBA,LTCC,560,D,2014-09-12 21:20:00,2014-09-12 22:42:00,B737,66,M,TCJKJ,119,148,dep,0,61166.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN143
